formid,exp,geogr,date,stemp,btemp,btime,start,visibility,averagedepth,maxdepth,current,habitat,,
5114236,N,34030009,7/8/2016,89,86,60,15,3,4,4,2,1,,
5114859,N,34030009,7/8/2016,90,87,52,14,4,4,4,2,1,,
5114863,N,34030009,7/8/2016,90,87,56,15,4,4,4,2,1,,
5114254,N,34030008,7/8/2016,86,84,49,14,3,5,6,2,1,,
5114394,N,34030183,7/9/2016,88,88,65,16,2,4,4,3,1,,
5114543,N,34030183,7/9/2016,0,87,61,16,3,4,NULL,3,6,,
5114292,N,34030168,7/9/2016,88,86,59,14,3,4,4,2,1,,
5114329,N,34030168,7/9/2016,89,86,59,14,3,4,4,2,1,,
5115159,N,34030060,7/9/2016,85,0,90,14,3,1,1,3,1,,
5114395,N,34030028,7/9/2016,87,87,60,14,4,4,4,3,2,,
5114542,N,34030028,7/9/2016,0,87,60,14,4,3,NULL,3,2,,
5114287,N,34030011,7/9/2016,89,86,54,9,3,5,5,2,1,,
5114323,N,34030011,7/9/2016,88,84,54,9,3,5,5,2,1,,
5114289,N,34030009,7/9/2016,89,86,59,14,3,4,4,2,1,,
5114693,N,34040167,7/10/2016,83,83,45,10,3,4,4,2,1,,
5114695,N,34040020,7/10/2016,84,84,35,10,3,4,4,2,3,,
5115166,N,34030060,7/10/2016,85,0,75,15,3,1,1,3,3,,
5114386,N,34030033,7/10/2016,88,88,70,16,4,5,5,2,2,,
5114545,N,34030033,7/10/2016,0,86,70,16,4,5,NULL,2,2,,
5114387,N,34030023,7/10/2016,87,87,66,14,4,4,5,3,2,,
5114544,N,34030023,7/10/2016,0,87,66,14,3,5,NULL,3,2,,
5115171,N,34030060,7/11/2016,0,0,65,15,3,1,1,3,3,,
5114998,N,34040166,7/12/2016,84,84,45,10,3,5,5,2,1,,
5114402,E,34040050,7/12/2016,0,83,45,14,1,1,1,3,8,,
5114548,E,34040049,7/13/2016,0,83,40,14,3,1,1,3,10,,
5114636,N,34070001,7/14/2016,89,89,51,13,3,4,4,2,6,,
5114669,N,34070001,7/14/2016,89,89,51,13,3,4,4,2,6,,
5114626,N,34030009,7/14/2016,86,84,52,14,3,4,5,2,1,,
5114694,N,34040167,7/16/2016,86,86,45,10,3,4,4,2,1,,
5114996,N,34040166,7/16/2016,84,84,45,12,3,4,4,2,1,,
5114724,E,34040007,7/17/2016,86,86,24,9,3,9,11,3,10,,
5114927,N,34070019,7/21/2016,88,88,61,12,3,4,4,1,6,,
5115124,N,34030009,7/21/2016,81,83,50,14,3,4,5,2,1,,
5115764,N,34040167,7/22/2016,0,85,79,14,4,4,4,3,1,,
5114860,E,34040063,7/22/2016,0,83,65,13,4,7,7,3,1,,
5115763,N,34040063,7/22/2016,0,86,45,12,4,7,7,2,1,,
5116917,N,34030215,7/22/2016,85,0,40,15,2,1,1,3,1,,
5115212,N,34080066,7/23/2016,90,87,60,11,2,1,1,1,7,,
5114997,N,34040166,7/23/2016,85,85,45,10,3,5,5,2,1,,
5114999,N,34040166,7/23/2016,83,83,44,10,3,5,5,2,1,,
5115523,N,34030038,7/23/2016,83,83,26,9,3,9,11,3,10,,
5115768,N,34030038,7/23/2016,0,83,25,9,4,9,11,3,10,,
5115525,N,34030011,7/23/2016,85,85,57,7,3,5,6,2,10,,
5115765,N,34030011,7/23/2016,0,85,58,11,4,6,7,2,10,,
5139932,E,34030130,7/24/2016,88,0,37,16,2,3,4,3,8,,
5115028,N,34030045,7/24/2016,0,0,120,13,3,1,1,3,2,,
5115110,E,34040002,7/25/2016,0,81,80,15,2,4,4,3,1,,
5139945,E,34030009,7/25/2016,84,0,72,7,3,5,5,3,1,,
5139948,E,34030168,7/26/2016,84,0,59,13,3,4,5,3,1,,
5139952,E,34030009,7/26/2016,84,0,60,15,3,4,5,3,1,,
5139925,E,34030210,7/28/2016,86,0,58,14,3,4,5,2,1,,
5115527,N,34030169,7/28/2016,86,86,48,13,4,4,5,2,1,,
5139927,E,34030169,7/28/2016,86,0,65,16,3,5,5,2,1,,
5115528,N,34030078,7/28/2016,85,85,54,15,3,5,5,2,1,,
5115828,N,34030041,7/28/2016,0,86,51,16,3,4,4,3,1,,
5115826,N,34030006,7/28/2016,0,86,50,14,3,4,4,3,1,,
5116323,N,34030214,7/29/2016,85,0,55,14,2,1,1,3,7,,
5115348,N,34030009,7/29/2016,85,85,48,14,5,4,5,2,1,,
5139933,E,34030008,7/29/2016,86,0,94,15,3,4,5,3,1,,
5139953,E,34030008,7/29/2016,84,0,91,17,3,4,6,3,1,,
5115386,N,34080097,7/30/2016,85,84,40,11,4,9,11,3,10,,
5115388,N,34080097,7/30/2016,85,84,35,12,4,8,13,3,10,,
5115327,N,34070018,7/30/2016,85,85,69,10,6,4,4,3,1,,
5115328,N,34040167,7/30/2016,85,85,50,10,5,4,4,2,1,,
5115323,E,34040163,7/30/2016,0,82,60,14,3,6,6,3,3,,
5115530,N,34040163,7/30/2016,86,86,54,14,3,5,6,3,3,,
5115529,N,34040007,7/30/2016,85,85,32,7,3,10,11,3,10,,
5116402,N,34030214,7/30/2016,85,0,50,14,2,1,1,3,7,,
5139970,E,34030023,7/30/2016,86,0,80,17,3,3,4,3,1,,
5121759,E,34030007,7/30/2016,0,86,60,10,3,5,5,3,2,,
5115351,N,34030006,7/30/2016,84,82,60,9,3,4,5,3,3,,
5115364,N,34030006,7/30/2016,85,82,60,10,3,5,6,3,2,,
5117521,E,34030006,7/30/2016,0,84,58,11,3,4,5,3,2,,
5139969,E,34030005,7/30/2016,86,0,100,14,3,3,4,3,1,,
5121192,E,34040054,7/31/2016,0,86,32,13,2,1,1,2,7,,
5115691,N,34030060,7/31/2016,85,0,40,14,2,1,1,3,1,,
5121868,N,34030033,7/31/2016,86,86,62,10,4,5,5,3,2,,
5121886,N,34030031,7/31/2016,86,86,61,11,4,4,4,3,2,,
5123819,N,34030031,7/31/2016,0,86,62,11,3,4,4,3,2,,
5115407,N,34040020,8/1/2016,86,86,45,10,3,4,4,2,1,,
5115409,N,34040020,8/1/2016,85,85,50,10,3,4,4,2,1,,
5115779,N,34040020,8/3/2016,84,84,55,10,4,4,4,2,1,,
5115634,E,34040207,8/4/2016,0,80,45,9,3,7,8,3,1,,
5115635,E,34040161,8/4/2016,0,81,58,10,3,4,4,3,1,,
5115468,E,34040207,8/5/2016,0,82,50,9,3,7,7,2,1,,
5115469,E,34040161,8/5/2016,0,82,55,10,2,4,5,3,1,,
5115502,N,34040020,8/5/2016,88,87,55,13,3,5,5,2,3,,
5115972,E,34030210,8/5/2016,86,86,62,16,4,4,5,3,2,,
5115971,E,34030182,8/5/2016,86,86,62,14,4,4,4,3,2,,
5115501,N,34030071,8/5/2016,84,85,50,14,4,4,4,2,6,,
5115983,E,34030184,8/6/2016,86,86,94,12,4,4,5,3,2,,
5117673,N,34030179,8/6/2016,86,86,60,14,3,6,7,2,2,,
5123818,N,34030179,8/6/2016,0,86,61,14,4,7,7,2,6,,
5115570,N,34030169,8/6/2016,86,86,64,20,3,4,4,3,2,,
5115982,E,34030014,8/6/2016,86,86,87,10,4,4,4,3,10,,
5117672,N,34030011,8/6/2016,86,86,63,16,3,5,6,3,10,,
5115695,N,34060017,8/7/2016,0,0,30,10,3,7,7,1,3,,
5115556,N,34040020,8/7/2016,88,87,55,12,4,5,5,2,3,,
5115988,E,34040001,8/7/2016,86,86,64,11,4,4,4,3,2,,
5115989,E,34030168,8/7/2016,86,86,92,12,4,4,5,3,2,,
5115545,N,34030083,8/7/2016,0,0,90,11,1,1,2,3,2,,
5115985,E,34030071,8/7/2016,86,86,91,9,4,4,4,3,2,,
5115543,E,34030008,8/7/2016,0,82,90,14,5,5,6,2,2,,
5115633,E,34030008,8/7/2016,0,82,93,14,5,5,6,3,2,,
5115775,E,34040236,8/8/2016,0,84,26,14,4,4,4,3,3,,
5115774,E,34040235,8/8/2016,0,85,19,13,4,3,3,3,3,,
5115773,E,34040234,8/8/2016,0,85,24,12,4,5,5,3,3,,
5132323,E,34030031,8/8/2016,88,88,60,14,4,4,4,3,2,,
5115583,N,34030014,8/8/2016,88,88,60,14,3,4,5,3,1,,
5115594,N,34030014,8/8/2016,0,88,60,13,3,4,5,3,1,,
5115622,N,34030014,8/8/2016,90,88,45,12,4,4,4,3,1,,
5115991,E,34030014,8/8/2016,86,86,58,11,4,1,1,3,10,,
5115990,E,34030013,8/8/2016,86,86,63,10,4,1,1,3,10,,
5123817,N,34030011,8/8/2016,0,86,63,16,4,5,6,3,10,,
5132309,E,34030003,8/8/2016,88,88,60,16,4,4,5,2,2,,
5115584,N,34030002,8/8/2016,88,88,60,15,3,4,5,3,1,,
5115595,N,34030002,8/8/2016,0,86,55,15,3,4,5,3,1,,
5115621,N,34030002,8/8/2016,0,80,60,15,4,4,5,3,1,,
5117443,N,34030002,8/8/2016,0,84,50,16,4,4,5,3,2,,
5115620,N,34030001,8/8/2016,0,80,62,1,4,4,4,3,1,,
5117331,N,34030001,8/8/2016,0,84,60,14,4,5,5,3,2,,
5115787,E,34040242,8/9/2016,0,85,25,14,3,3,3,3,3,,
5115786,E,34040241,8/9/2016,0,85,18,13,3,4,4,3,3,,
5115785,E,34040240,8/9/2016,0,85,18,12,3,3,4,3,3,,
5115784,E,34040239,8/9/2016,0,85,28,11,3,5,5,3,3,,
5115782,E,34040238,8/9/2016,0,84,24,10,3,7,7,3,3,,
5115776,E,34040237,8/9/2016,0,84,30,9,3,10,10,3,2,,
5115625,E,34030183,8/9/2016,0,82,58,14,4,4,4,3,3,,
5115632,E,34030183,8/9/2016,0,83,60,14,3,4,4,3,3,,
5121167,E,34030014,8/9/2016,0,84,40,11,3,4,5,3,10,,
5117328,N,34030002,8/9/2016,0,84,50,11,4,6,6,3,2,,
5116141,N,34030001,8/9/2016,85,83,15,12,5,5,5,2,2,,
5117327,N,34030001,8/9/2016,0,84,50,10,4,5,5,3,2,,
5115783,N,34070018,8/10/2016,86,86,55,11,3,4,4,3,1,,
5115658,N,34050026,8/10/2016,87,0,90,10,2,1,1,2,2,,
5115793,E,34040246,8/10/2016,0,84,30,13,3,8,8,3,3,,
5115790,E,34040245,8/10/2016,0,85,22,12,3,5,5,3,3,,
5115789,E,34040244,8/10/2016,0,84,19,11,3,4,4,3,3,,
5115788,E,34040243,8/10/2016,0,84,35,9,3,10,11,3,4,,
5117329,N,34040133,8/10/2016,0,84,45,16,2,2,2,2,2,,
5115824,E,34040022,8/10/2016,0,87,21,14,3,3,3,3,3,,
5115825,E,34040022,8/10/2016,0,87,20,15,3,3,3,2,3,,
5116448,N,34030002,8/10/2016,86,81,60,12,5,4,5,2,2,,
5115836,E,34040249,8/11/2016,0,85,15,15,3,2,3,3,9,,
5115835,E,34040248,8/11/2016,0,85,15,14,3,3,3,3,9,,
5115829,E,34040247,8/11/2016,0,83,17,8,3,3,3,3,8,,
5115830,E,34040002,8/11/2016,0,80,24,9,3,4,4,3,3,,
5115831,E,34040002,8/11/2016,0,81,21,10,3,4,4,3,3,,
5115832,E,34040002,8/11/2016,0,82,27,11,3,8,9,3,2,,
5115833,E,34040002,8/11/2016,0,84,25,12,3,7,7,3,3,,
5115834,E,34040002,8/11/2016,0,84,25,13,3,5,5,3,3,,
5115837,E,34040002,8/11/2016,0,84,15,16,3,3,3,2,3,,
5116136,N,34030182,8/11/2016,86,86,51,10,2,4,4,3,1,,
5116135,N,34030026,8/11/2016,84,84,28,9,3,10,11,3,10,,
5117436,N,34030014,8/11/2016,0,84,30,16,4,4,4,2,1,,
5132331,E,34030014,8/11/2016,87,87,65,14,3,4,4,3,10,,
5132330,E,34030003,8/11/2016,88,88,60,16,4,4,5,3,2,,
5117439,N,34030002,8/11/2016,0,84,30,15,4,4,4,3,1,,
5116157,N,34050049,8/12/2016,85,0,45,7,2,1,1,3,4,,
5115839,E,34040251,8/12/2016,0,84,16,10,3,4,4,3,3,,
5115838,E,34040250,8/12/2016,0,85,18,9,3,4,4,3,3,,
5115781,N,34040021,8/12/2016,86,86,45,12,3,5,5,3,1,,
5115840,E,34040006,8/12/2016,0,85,28,11,3,3,3,3,2,,
5115718,N,34040001,8/12/2016,84,85,45,14,3,4,5,1,3,,
5115811,N,34030022,8/12/2016,81,81,64,15,3,4,4,3,1,,
5121191,E,34030022,8/12/2016,0,84,63,16,3,4,5,3,2,,
5115810,N,34030013,8/12/2016,82,81,62,14,3,4,4,3,1,,
5117330,N,34030013,8/12/2016,0,84,15,16,4,3,3,2,1,,
5121190,E,34030013,8/12/2016,0,86,60,14,3,4,5,3,10,,
5119810,N,34030005,8/12/2016,0,0,44,14,2,3,4,2,2,,
5115780,N,34040020,8/14/2016,84,84,55,11,4,4,4,3,1,,
5115907,N,34040166,8/16/2016,86,86,56,10,3,5,5,2,3,,
5115849,N,34030009,8/16/2016,0,85,46,10,3,4,4,2,2,,
5115853,N,34030009,8/16/2016,0,85,44,11,3,4,4,2,2,,
5123375,N,34060021,8/17/2016,72,70,50,7,3,4,5,2,3,,
5115866,N,34040031,8/17/2016,87,86,51,12,4,4,4,2,10,,
5116137,N,34030038,8/17/2016,85,85,29,15,2,10,11,1,10,,
5116139,N,34030038,8/17/2016,85,85,31,16,3,9,10,2,10,,
5115895,N,34030009,8/17/2016,83,81,48,10,3,4,4,1,2,,
5115897,N,34030009,8/17/2016,83,83,58,11,3,4,5,2,2,,
5115906,N,34040003,8/18/2016,85,85,60,12,4,4,4,3,6,,
5115900,N,34030011,8/18/2016,83,85,50,10,3,5,5,2,10,,
5115902,N,34030008,8/18/2016,83,84,54,11,4,5,5,2,2,,
5115904,N,34030008,8/18/2016,84,85,49,14,3,5,6,2,1,,
5115909,N,34030008,8/19/2016,83,82,53,10,4,5,6,2,2,,
5115911,N,34030008,8/19/2016,85,84,55,11,4,4,4,2,2,,
5116222,N,34040167,8/20/2016,87,86,40,10,4,4,4,2,3,,
5116403,N,34030214,8/20/2016,85,0,45,15,3,1,1,2,7,,
5125152,N,34030031,8/20/2016,0,86,61,11,4,5,5,2,2,,
5117826,N,34030026,8/20/2016,0,82,34,9,4,11,14,2,10,,
5115968,N,34030023,8/20/2016,0,0,30,7,5,1,1,1,2,,
5117288,N,34030022,8/20/2016,86,86,62,9,4,4,4,2,2,,
5125153,N,34030022,8/20/2016,0,86,62,9,4,4,4,2,2,,
5115967,N,34030018,8/20/2016,0,0,60,12,5,1,1,1,2,,
5117825,N,34030009,8/20/2016,0,85,53,10,4,4,5,2,2,,
5116404,N,34030214,8/21/2016,85,0,50,14,2,1,1,2,7,,
5116017,N,34030082,8/21/2016,0,0,30,15,1,1,1,2,1,,
5116015,N,34030041,8/21/2016,0,0,90,11,6,1,1,1,2,,
5121196,E,34030041,8/21/2016,0,86,41,13,4,4,4,3,2,,
5116187,E,34040003,8/22/2016,0,85,22,12,3,4,4,2,3,,
5116190,E,34040003,8/22/2016,0,85,24,13,3,4,4,2,3,,
5116191,E,34040003,8/22/2016,0,86,34,14,3,4,4,3,3,,
5116206,E,34040253,8/23/2016,0,86,18,15,3,4,4,3,3,,
5116205,E,34040252,8/23/2016,0,86,21,14,3,3,3,3,3,,
5116192,E,34040004,8/23/2016,0,85,33,9,4,10,11,3,4,,
5116196,E,34040004,8/23/2016,0,85,26,10,3,8,8,3,4,,
5116197,E,34040004,8/23/2016,0,86,33,11,3,4,4,3,3,,
5116202,E,34040004,8/23/2016,0,86,25,12,3,4,4,3,2,,
5116918,N,34030215,8/23/2016,83,0,35,14,2,1,1,3,1,,
5116149,N,34030149,8/23/2016,86,86,48,10,3,4,6,3,2,,
5132332,E,34030149,8/23/2016,88,88,50,9,3,5,5,3,2,,
5116093,N,34030008,8/23/2016,89,89,50,9,3,4,5,3,1,,
5116094,N,34030008,8/23/2016,89,89,50,9,3,5,5,3,1,,
5116095,N,34030008,8/23/2016,89,89,50,9,3,5,5,3,1,,
5116096,N,34030008,8/23/2016,89,89,50,9,3,4,5,3,1,,
5116098,N,34030008,8/23/2016,89,89,60,10,3,5,6,3,1,,
5116099,N,34030008,8/23/2016,89,89,60,10,3,5,6,3,1,,
5116100,N,34030008,8/23/2016,89,89,60,11,2,4,5,3,1,,
5116151,N,34030008,8/23/2016,86,86,50,11,3,4,6,3,2,,
5132333,E,34030008,8/23/2016,88,88,52,10,3,5,6,3,2,,
5116213,E,34040257,8/24/2016,0,86,27,15,3,4,4,2,3,,
5116212,E,34040256,8/24/2016,0,86,16,14,3,3,3,3,9,,
5116211,E,34040255,8/24/2016,0,86,24,13,3,4,4,3,3,,
5116209,E,34040254,8/24/2016,0,85,28,10,3,8,9,3,3,,
5116210,E,34040253,8/24/2016,0,86,21,12,3,4,4,2,3,,
5116207,E,34040004,8/24/2016,0,85,27,9,4,10,11,2,4,,
5116097,N,34030008,8/24/2016,89,89,60,10,3,5,6,3,1,,
5116221,E,34040261,8/25/2016,0,87,35,14,3,3,3,2,2,,
5116218,E,34040260,8/25/2016,0,86,28,13,3,4,4,3,3,,
5116215,E,34040259,8/25/2016,0,85,30,10,4,9,10,3,2,,
5116214,E,34040258,8/25/2016,0,85,31,9,3,10,11,2,2,,
5116216,E,34040004,8/25/2016,0,85,27,12,3,6,6,3,3,,
5116474,N,34030182,9/2/2016,85,85,61,10,3,4,5,1,1,,
5116472,N,34030169,9/2/2016,85,85,56,8,3,4,5,2,1,,
5116736,N,34030031,9/2/2016,89,89,54,13,3,5,6,2,1,,
5116739,N,34030031,9/2/2016,89,89,54,15,3,5,6,2,1,,
5116473,N,34030009,9/2/2016,85,0,56,8,3,4,5,2,1,,
5116475,N,34030009,9/2/2016,90,85,61,10,3,4,5,1,1,,
5117281,N,34030022,9/3/2016,0,83,60,11,3,4,5,2,2,,
5117282,N,34030014,9/3/2016,83,83,62,10,3,4,4,2,10,,
5126869,N,34030014,9/3/2016,84,84,64,10,3,5,6,3,10,,
5126868,N,34030002,9/3/2016,84,84,60,7,3,5,5,2,2,,
5116578,E,34070015,9/4/2016,0,83,65,15,2,4,4,1,2,,
5116580,N,34070015,9/4/2016,85,0,94,15,2,4,4,1,1,,
5116582,E,34070015,9/4/2016,0,83,70,15,2,4,4,1,2,,
5116978,N,34070015,9/4/2016,90,89,30,15,2,4,4,2,1,,
5116979,N,34070015,9/4/2016,89,89,30,16,2,4,4,2,1,,
5116663,N,34070014,9/4/2016,85,0,45,16,4,4,4,2,1,,
5116661,N,34070015,9/5/2016,85,0,45,15,4,4,4,2,1,,
5116669,E,34070014,9/5/2016,0,83,60,15,4,4,4,1,2,,
5117142,N,34070014,9/5/2016,84,84,40,16,2,4,4,1,1,,
5117144,N,34070014,9/5/2016,0,0,30,17,2,4,4,1,1,,
5117938,N,34070013,9/5/2016,85,0,63,7,4,7,7,1,1,,
5116766,N,34030009,9/5/2016,86,0,28,14,3,4,4,3,1,,
5117011,N,34050049,9/7/2016,0,0,30,10,2,1,1,2,4,,
5116793,N,34040111,9/7/2016,79,79,60,10,3,4,5,3,1,,
5116791,N,34040018,9/7/2016,79,79,57,9,3,6,6,3,1,,
5116928,N,34040111,9/8/2016,83,83,61,10,3,5,6,2,1,,
5116926,N,34040018,9/8/2016,83,83,57,9,3,6,7,2,1,,
5116768,N,34030210,9/8/2016,85,0,27,17,3,4,4,3,1,,
5116771,N,34030210,9/8/2016,85,0,27,16,2,4,4,3,1,,
5117129,N,34030024,9/8/2016,0,0,25,14,3,4,4,3,1,,
5117138,N,34030024,9/8/2016,0,0,30,15,2,4,4,3,1,,
5116769,N,34030009,9/8/2016,86,0,27,15,3,4,4,3,1,,
5117013,N,34080075,9/11/2016,0,0,40,10,2,1,1,2,7,,
5116904,N,34030169,9/11/2016,80,80,60,10,3,4,5,3,1,,
5116929,N,34030169,9/11/2016,85,0,27,9,3,5,5,3,1,,
5116930,N,34030169,9/11/2016,85,0,25,10,3,5,5,3,1,,
5116903,N,34030026,9/11/2016,80,79,25,7,2,11,12,3,10,,
5116927,N,34030026,9/11/2016,83,73,28,8,3,12,12,3,10,,
5116932,N,34030026,9/11/2016,83,78,27,9,3,10,12,2,10,,
5117139,N,34030026,9/11/2016,86,84,25,9,2,11,12,3,10,,
5116933,N,34030009,9/11/2016,83,83,55,7,3,5,6,2,1,,
5117140,N,34030009,9/11/2016,0,0,25,10,3,4,5,3,1,,
5117141,N,34030009,9/11/2016,0,0,30,11,3,4,4,3,1,,
5116921,N,34030004,9/11/2016,0,0,60,13,4,1,1,2,2,,
5117014,N,34050026,9/12/2016,85,0,60,12,2,1,1,3,2,,
5117029,N,34030011,9/12/2016,84,83,50,14,4,5,6,2,10,,
5117078,N,34030038,9/13/2016,83,74,26,10,3,10,11,2,10,,
5117088,N,34030169,9/15/2016,85,0,54,19,2,5,5,3,1,,
5117214,N,34030169,9/15/2016,85,0,54,20,1,5,5,3,1,,
5117075,N,34030009,9/15/2016,86,84,53,20,2,4,5,2,1,,
5117243,N,34030009,9/15/2016,83,83,53,19,3,5,6,3,1,,
5117200,N,34030008,9/15/2016,84,83,48,14,3,5,5,2,1,,
5117071,N,34030007,9/15/2016,79,79,60,9,3,5,7,3,1,,
5117235,N,34030007,9/15/2016,84,84,52,9,3,4,5,3,1,,
5117237,N,34030007,9/15/2016,84,84,30,10,3,4,5,3,1,,
5117348,N,34030007,9/15/2016,84,0,30,9,3,5,5,3,1,,
5117351,N,34030007,9/15/2016,84,0,30,10,3,4,5,3,1,,
5117072,N,34030006,9/15/2016,80,80,57,11,3,5,7,2,1,,
5117239,N,34030006,9/15/2016,84,84,32,11,3,3,4,3,1,,
5117241,N,34030006,9/15/2016,84,84,28,12,3,3,4,3,1,,
5117355,N,34030006,9/15/2016,84,0,30,11,3,3,3,3,1,,
5117358,N,34030006,9/15/2016,29,0,30,12,2,3,3,3,1,,
5117167,N,34030005,9/15/2016,82,0,45,7,2,1,1,1,10,,
5117265,N,34030005,9/15/2016,84,84,45,13,3,1,1,2,2,,
5117263,N,34050001,9/16/2016,83,0,130,13,3,1,1,1,2,,
5117055,N,34030018,9/16/2016,0,0,11,10,3,1,1,3,2,,
5117262,N,34070011,9/17/2016,82,0,60,8,1,1,1,1,10,,
5117099,N,34040011,9/17/2016,86,86,60,11,3,4,4,3,6,,
5117098,N,34040004,9/17/2016,87,86,56,9,3,4,4,3,6,,
5117264,N,34050004,9/18/2016,0,82,60,7,3,1,1,1,2,,
5117215,N,34030038,9/18/2016,82,0,27,7,2,12,12,3,10,,
5117221,N,34060020,9/19/2016,84,0,120,10,3,1,1,2,2,,
5117535,E,34030219,9/19/2016,0,84,30,15,3,5,5,2,2,,
5117533,E,34030218,9/19/2016,0,85,23,13,4,3,3,3,3,,
5117532,E,34030008,9/19/2016,0,81,33,12,3,10,10,2,2,,
5117534,E,34030008,9/19/2016,0,84,33,14,3,6,7,3,2,,
5117222,N,34060008,9/20/2016,84,0,90,10,2,1,1,2,2,,
5117541,E,34040001,9/20/2016,0,84,27,11,3,4,5,3,6,,
5117543,E,34040001,9/20/2016,0,84,21,12,3,3,4,3,3,,
5117556,E,34030223,9/20/2016,0,87,24,15,2,3,3,2,3,,
5117547,E,34030222,9/20/2016,0,86,29,14,3,3,3,2,3,,
5117545,E,34030221,9/20/2016,0,83,28,13,3,8,8,2,2,,
5117540,E,34030220,9/20/2016,0,82,28,9,3,8,9,2,3,,
5117216,N,34030011,9/20/2016,85,0,60,9,3,6,7,3,1,,
5117236,N,34040007,9/21/2016,85,0,29,20,2,11,11,1,10,,
5117658,N,34040007,9/21/2016,29,0,27,8,2,11,12,1,10,,
5117939,N,34040007,9/21/2016,85,0,29,8,2,11,11,2,10,,
5117566,E,34030225,9/21/2016,0,87,23,15,2,2,3,3,3,,
5117558,E,34030224,9/21/2016,0,82,28,9,3,10,10,3,2,,
5117560,E,34030024,9/21/2016,0,83,31,11,4,4,4,1,2,,
5117562,E,34030009,9/21/2016,0,84,29,12,3,4,4,2,2,,
5117564,E,34030009,9/21/2016,0,84,31,13,4,3,4,3,2,,
5117623,E,34030228,9/22/2016,0,87,22,15,3,3,3,3,3,,
5117621,E,34030227,9/22/2016,0,84,30,13,4,3,4,2,2,,
5117571,E,34030226,9/22/2016,0,84,29,12,3,4,4,2,3,,
5117659,N,34030210,9/22/2016,0,0,60,19,3,4,5,3,1,,
5118287,N,34030210,9/22/2016,0,0,60,20,2,4,4,3,1,,
5117815,N,34030009,9/22/2016,86,0,58,19,1,5,5,3,1,,
5117569,E,34030008,9/22/2016,0,82,31,10,4,10,11,2,2,,
5117266,N,34030004,9/22/2016,0,84,60,7,3,1,1,2,2,,
5117644,E,34030229,9/23/2016,0,86,21,11,2,2,2,3,3,,
5117624,E,34030008,9/23/2016,0,86,36,9,3,9,10,3,2,,
5117553,N,34030179,9/24/2016,85,85,61,10,4,6,6,3,2,,
5121032,N,34030179,9/24/2016,0,86,61,9,4,6,6,3,6,,
5117555,N,34030011,9/24/2016,85,85,67,11,4,5,5,3,10,,
5121075,N,34030011,9/24/2016,0,86,63,11,4,5,5,3,10,,
5117586,N,34030023,9/25/2016,81,85,60,13,3,4,5,3,2,,
5117669,N,34030023,9/25/2016,85,85,60,15,2,4,4,3,2,,
5121194,E,34030023,9/25/2016,0,88,60,15,3,4,5,3,2,,
5117588,N,34030018,9/25/2016,81,85,75,15,3,4,5,3,2,,
5117670,N,34030018,9/25/2016,85,85,55,16,2,4,4,3,2,,
5121195,E,34030018,9/25/2016,0,84,56,16,3,4,4,2,2,,
5118518,N,34080075,9/28/2016,86,0,90,11,2,1,1,3,1,,
5132348,E,34040113,9/28/2016,79,79,45,13,3,7,8,3,10,,
5132349,E,34040113,9/28/2016,79,79,30,15,3,7,7,3,10,,
5117801,E,34040119,9/29/2016,0,84,63,11,3,4,5,2,3,,
5117789,E,34040019,9/29/2016,0,84,62,9,4,4,4,2,3,,
5117686,E,34030169,9/29/2016,86,86,43,9,3,4,5,3,2,,
5117943,N,34030169,9/29/2016,0,85,60,11,3,4,5,2,2,,
5118277,E,34030169,9/29/2016,0,86,58,11,3,5,5,2,2,,
5117931,N,34030039,9/29/2016,0,83,61,10,3,4,4,3,2,,
5118278,E,34030039,9/29/2016,0,86,58,10,3,5,5,3,2,,
5118142,N,34030011,9/29/2016,0,0,75,18,2,5,5,2,10,,
5118494,N,34030011,9/29/2016,86,84,52,18,3,4,6,2,10,,
5117687,E,34030009,9/29/2016,87,86,45,12,3,4,4,2,2,,
5118121,N,34110010,9/30/2016,0,0,50,9,3,4,5,2,3,,
5118122,N,34110010,9/30/2016,0,0,50,11,3,4,5,2,3,,
5117743,N,34040163,9/30/2016,85,85,60,9,3,7,7,2,3,,
5117744,E,34040163,9/30/2016,0,85,60,9,3,7,8,3,3,,
5117773,N,34040163,9/30/2016,85,85,60,9,3,7,8,3,3,,
5117787,N,34040119,9/30/2016,0,86,57,9,3,4,4,3,3,,
5117791,E,34040119,9/30/2016,0,84,63,11,3,4,5,2,3,,
5117819,N,34040049,9/30/2016,86,0,41,10,3,4,4,3,1,,
5117797,E,34040019,9/30/2016,0,82,62,9,3,4,4,2,3,,
5117788,N,34040011,9/30/2016,0,87,61,23,3,4,4,3,1,,
5117877,N,34040001,9/30/2016,0,0,53,10,4,4,4,3,2,,
5118093,N,34040001,9/30/2016,82,82,54,10,3,3,4,3,3,,
5117946,N,34030230,9/30/2016,0,84,61,11,3,4,5,2,2,,
5118289,E,34030230,9/30/2016,0,84,60,11,2,5,6,3,2,,
5117716,E,34030169,9/30/2016,86,86,62,10,3,4,4,3,2,,
5117800,N,34030169,9/30/2016,84,84,57,9,3,4,5,3,2,,
5117899,E,34030169,9/30/2016,85,0,61,9,3,3,5,3,2,,
5118771,E,34030169,9/30/2016,0,85,64,9,3,4,5,3,2,,
5119032,E,34030169,9/30/2016,0,84,60,9,3,4,4,3,2,,
